delta_pix, pixel_scale
34.67040645177527,1.0181593933460358
34.92591104068443,1.0107109291688854
34.64846658149966,1.0188041054275174
35.49395903424275,0.9945354353382887
34.253553837912904,1.0305500026957453
36.251062330113854,0.9737645666366084
35.28023456012303,1.0005602411696919
34.47831952075684,1.0238318018588024
35.843014583660484,0.9848501977311912
35.69471422293222,0.9889419419226324
